productionvolume,supplierquality,defectrate,qualityscore,maintenancehours,inventoryturnover,stockoutrate,workerproductivity,safetyincidents,energyefficiency,defectstatus
485,95.45680167,3.306316763,97.24089116,16,5.059219969,0.012398334,88.09227666,0,0.472089494,1
464,96.06341023,2.667649271,87.4493312,7,5.149361832,0.073266163,98.60639634,4,0.395629268,0
765,83.06825765,2.302960318,61.367818,15,9.991380068,0.036937594,86.13122429,1,0.389225493,1
625,87.33102375,4.937811402,92.75331597,11,4.39841627,0.092504427,96.86665643,0,0.223199585,1
798,87.46706322,4.195056318,68.01064619,11,8.563631503,0.002337772,93.6087569,9,0.455317319,1
411,83.02820888,2.45741089,83.16884758,4,2.425373482,0.065292418,97.06649232,7,0.478782279,0
982,95.9690701,3.772816148,78.6653748,4,6.238127883,0.09705448,85.83763754,3,0.472905175,1
106,94.14456657,1.71302762,76.79355129,13,6.293533428,0.017583872,89.22690807,1,0.115521211,1
102,83.80763573,0.950761968,95.5885488,5,7.029998826,0.044243223,96.46258022,4,0.341740255,0
722,87.33443817,2.085939615,77.49445166,6,8.480041627,0.070188989,92.87637638,5,0.357290042,0
849,82.1161005,2.313377601,63.0137647,22,8.095387054,0.0633138,87.19843799,7,0.218026064,1
462,92.56413194,0.574417061,97.86554909,20,8.088065027,0.056602713,90.23991251,6,0.496964873,1
850,82.42743849,4.166564007,96.82140925,16,5.458351475,0.032675613,99.92196189,6,0.216474984,1
607,99.71868337,2.116370311,87.37730758,8,7.81977186,0.072819995,94.83695991,0,0.186644663,0
373,95.61364149,3.111881746,78.71570113,21,5.930525742,0.065325528,92.29045306,2,0.29365826,1
605,87.80477099,0.832834343,63.71437892,12,2.535609427,0.016280029,96.55822761,2,0.229258952,1
905,91.57127865,1.287485729,91.62992474,8,9.121454261,0.096409073,88.84060678,6,0.469611784,1
838,98.22683632,4.503621764,63.01911658,15,9.121306449,0.055567291,99.00128009,1,0.276030693,1
982,91.08198561,3.239093875,62.7440394,3,4.583030117,0.05254616,91.04042457,9,0.264059822,1
114,83.48996973,4.776278226,81.4953537,1,9.311220954,0.084823668,86.53744299,6,0.350344852,1
291,87.57406711,4.994375155,66.40512961,12,8.063872308,0.064041351,81.72039955,8,0.132445869,1
730,96.8628973,2.173370519,60.30921069,12,5.206409847,0.007447929,87.51390438,0,0.402693179,1
584,92.88426032,1.844613788,76.92453724,18,4.652044787,0.050658937,91.37276754,1,0.407359529,1
127,93.01448769,4.362602248,65.48868926,11,9.801141595,0.078059649,94.06496277,5,0.289610334,1
813,97.33642971,4.993751422,66.42061661,3,7.701015705,0.069998012,97.50233386,1,0.482279176,1
138,97.87946115,3.333385554,63.07642555,9,5.030479638,0.097076872,98.87921671,1,0.331735644,1
372,98.39585144,4.078133251,68.20375015,15,7.135871104,0.002491628,82.04907692,4,0.378094582,1
330,81.89698387,4.017856365,88.61936719,23,6.572209592,0.026121896,92.01809972,6,0.469737982,1
185,90.88252004,2.099028687,92.35709229,18,6.196320182,0.054915646,93.33179298,3,0.366538137,1
573,94.81019042,3.084216711,78.10134576,7,7.15761519,0.06194898,83.44127634,5,0.272730403,1
225,95.1385369,4.248756236,80.26215264,5,6.301010577,0.027435599,90.91201361,2,0.10990847,1
911,92.13432404,3.596512443,61.30620138,3,7.238322829,0.082680167,86.69667271,3,0.391319726,1
636,83.3357467,0.595237163,62.77265045,6,9.260548498,0.016434779,81.54834664,3,0.485946405,1
244,95.94841108,2.01517551,70.30270903,13,9.946119745,8.49E-05,81.31731982,3,0.288094049,1
624,94.40222667,1.150140635,81.75593683,12,7.674294987,0.09523914,95.18425961,0,0.235907455,1
311,81.72271543,1.548374954,89.58204595,20,9.422566414,0.039155679,92.30910904,3,0.307703771,1
124,89.27619649,4.574702649,84.20012245,4,8.867282031,0.09574898,94.30243356,3,0.391374882,1
679,83.47954799,0.6660198,75.6851142,8,4.360299184,0.02779316,93.70556309,5,0.10027619,0
493,86.74954091,1.489103204,64.73296292,2,9.463263864,0.006344864,82.686246,8,0.454884689,1
166,80.36162184,1.893062085,91.2309294,9,2.566472,0.07725196,83.03130513,9,0.454545144,0
332,88.00659737,3.275978324,74.55144206,14,4.639374568,0.083581953,85.04967448,5,0.316519173,1
208,90.99753842,2.903457605,89.44216058,19,7.119559481,0.04920869,87.98201174,5,0.148951506,1
245,92.39165186,1.482212673,80.51915368,20,6.215323567,0.007385034,98.7835245,6,0.368722318,1
210,93.2698069,1.239084803,89.54648214,16,6.339299143,0.065413407,93.47784723,6,0.155138265,1
327,96.72582626,1.565591156,96.29158246,22,8.359106638,0.018214397,85.10343869,0,0.303018861,1
210,84.30925815,2.76138332,96.84118064,23,3.557629458,0.084938155,81.11968204,7,0.137451989,1
569,82.40963645,1.720300036,81.4042712,5,9.85660408,0.027402312,93.68447862,0,0.335626135,0
133,97.03074344,4.764211257,80.46033459,2,5.499665818,0.084770639,92.50636942,8,0.22722773,1
722,83.1322563,2.587393496,70.62713862,17,9.598746118,0.042692454,93.51526837,3,0.432396566,1
875,99.49520163,0.764582074,97.43199326,4,5.064926916,0.059648784,85.22359308,8,0.41997845,1
468,96.85076459,3.781698826,78.31676669,12,6.814293351,0.078956252,90.33926434,7,0.49938955,1
847,90.01753212,1.979803797,65.10364957,0,5.602491771,0.004043924,87.23405603,8,0.20300127,1
694,99.6284285,3.440700194,77.30819659,16,7.407481311,0.082116601,96.35397878,5,0.124720437,1
653,81.94753458,1.758174667,65.08213001,2,3.468997835,0.013864804,81.38793324,8,0.277201306,1
524,86.06131522,3.068346838,80.10126737,18,5.205028263,0.035841836,85.50883579,3,0.133361334,1
712,92.7644883,3.974686272,82.45102059,20,2.547048977,0.047278103,92.05907488,2,0.171399886,1
617,87.00013737,4.676039338,73.51023046,19,6.784811336,0.089542658,84.10447554,2,0.338920057,1
791,98.56745104,1.67507215,62.86602457,21,9.701453589,0.002244063,93.45426872,7,0.336852341,1
381,81.31252176,2.006856279,97.74014143,11,2.367252121,0.055920261,82.73545006,1,0.117330991,1
419,90.98823664,2.589198891,90.93412454,7,7.277040196,0.06425225,80.45624584,5,0.277161901,0
837,91.81732535,4.67228677,93.55524322,7,8.200783709,0.031658231,97.26989066,8,0.312087477,1
542,93.05456248,4.556240856,74.67473577,14,3.704867393,0.029048677,86.66888803,8,0.207209695,1
414,85.11332447,0.90445226,90.4332412,10,4.184594347,0.049046916,83.13697966,7,0.448817273,0
976,87.29132855,1.093684216,79.41491581,19,3.61264869,0.018710042,83.45418051,7,0.164439459,1
840,96.87361059,2.729791298,68.04333954,0,4.379301093,0.046811893,97.71790788,0,0.201560722,1
476,83.89885538,0.979786728,64.97693508,15,2.880660474,0.076502532,93.08862812,6,0.162797766,1
388,96.53735694,2.05511393,73.80203477,13,4.96278297,0.08453955,99.12692533,0,0.146618654,1
536,91.25310846,1.167734202,65.50208446,6,4.951433563,0.038516138,96.00080647,8,0.451591674,1
761,95.24375022,3.362181598,99.93075905,5,8.458139653,0.061730171,95.3508537,2,0.211143666,1
376,94.27214733,4.772729443,61.96755961,20,8.407666525,2.05E-06,89.99641319,0,0.389009608,1
809,84.15022991,4.985301966,77.64574397,3,8.373786906,0.055035248,96.41609797,7,0.271192944,1
681,91.37625473,2.188585096,78.0837409,21,6.536287306,0.097523631,88.25305077,6,0.354349392,1
602,97.35446306,3.195556867,72.02527714,7,4.607045495,0.031226503,96.54000994,1,0.471270478,1
723,88.64232474,4.353204441,82.85406263,21,5.287716131,0.059477612,95.15482583,6,0.437843147,1
615,99.3318154,1.028579328,65.99908097,18,4.541948038,0.076228366,93.56877251,4,0.127594557,1
449,89.044302,3.60303985,91.35649522,2,6.65542324,0.060893302,86.59432372,6,0.438081014,1
942,82.85571273,2.339796478,73.29790873,3,9.503832971,0.041849997,92.61423275,9,0.280729406,1
545,87.7886936,1.427657721,83.65370359,12,4.275974272,0.015257557,90.1357525,6,0.240058291,1
929,99.03404813,2.312391284,88.62556944,20,5.670814541,0.04637014,89.23085734,1,0.36895517,1
449,86.39441699,0.841821291,95.56168471,1,7.240935441,0.029478421,99.80492667,1,0.480083149,0
706,97.3619632,3.629332169,93.43149746,10,8.757559294,0.069592029,90.0879566,6,0.137654199,1
763,97.62501363,1.637342009,84.33236112,15,4.026671365,0.044191277,80.63972411,2,0.407230812,1
922,87.00373049,1.901325403,75.53572722,9,4.242319608,0.084987976,92.52935738,3,0.181403212,1
236,81.66515316,1.044865842,80.1281868,14,9.081324258,0.019332244,94.5602169,6,0.252054449,1
858,94.49115818,4.390966013,90.74939174,9,2.64206496,0.041772012,97.70367739,1,0.449529207,1
998,86.23024598,2.720499257,95.1018217,1,6.843580848,0.055750498,92.65369453,1,0.318319674,1
342,95.65847229,3.07466095,64.15127713,5,8.883643329,0.012601468,80.38914234,8,0.126982659,1
642,88.85309697,3.062447074,75.3942505,13,9.373942003,0.058791008,82.39488672,0,0.30321942,1
139,89.70533485,2.347219015,91.04466394,1,2.101498034,0.029092141,83.22480098,2,0.415856761,0
328,95.55818813,1.366384619,77.2660705,9,4.95732782,0.022953718,84.22522706,9,0.311552235,0
647,87.64726662,3.853097368,73.28911056,16,4.058118289,0.014191074,95.99553794,3,0.166755696,1
322,88.86254691,1.071753194,76.45290787,7,6.54426071,0.034988193,86.195201,4,0.27801643,0
105,87.52380938,0.967432056,84.11378987,15,7.062898215,0.092898242,86.24724646,2,0.469738147,1
421,87.34681031,3.695652669,99.99220577,13,9.998195821,0.003100586,95.11174882,8,0.363281596,1
567,90.51893154,1.439766592,79.71969716,9,6.102099975,0.085215621,88.24873149,4,0.391954603,0
831,96.17598889,1.880477381,68.339779,12,6.41173503,0.03973609,81.29279064,6,0.414374603,1
174,87.23536624,2.638523602,66.51386301,0,5.314508062,0.056160164,91.70252892,6,0.13627737,1
103,90.48509441,2.522080925,61.6939899,9,3.181417903,0.05128123,82.60135373,8,0.332614624,1
946,93.41454651,3.688606063,82.3526894,21,4.426597122,0.092574026,91.4332856,1,0.250366077,1
745,85.38878893,3.30544307,81.78288366,11,3.975879342,0.077012927,95.59276215,2,0.155663665,1
217,85.5504561,3.39978273,68.20935707,16,8.409757531,0.098482354,98.58979275,3,0.181083823,1
980,98.66826254,3.713244488,87.81317626,23,6.366531372,0.079442995,81.34105214,7,0.412464189,1
705,94.47069147,1.816757273,89.64428167,13,4.369549042,0.029588849,86.07933168,0,0.164595642,1
603,91.54373352,1.950499903,70.36392822,4,5.912743223,0.096288368,93.04927966,8,0.224967443,1
673,92.95440109,2.470989866,73.76399056,18,3.750919065,0.098356579,86.30906006,4,0.213949335,1
540,80.58598886,1.883579779,99.61886689,4,3.481017205,0.01230937,89.02051222,3,0.119452146,0
293,92.36205931,4.93222041,74.97057871,14,8.879537898,0.090104418,80.40181725,7,0.28486338,1
946,90.19017746,4.163233669,90.43206687,12,9.558486836,0.066420218,93.86996012,8,0.406371937,1
814,90.9149936,1.240946097,78.10901707,16,2.640116863,0.092199377,97.66560263,2,0.108861053,1
491,87.18847654,0.525173701,91.73379311,0,8.119061657,0.091573902,99.53719296,3,0.14502058,0
125,81.62947795,0.692524707,90.76092955,13,5.626492291,0.089137303,96.61066698,0,0.388074672,1
534,83.86678467,1.59828553,86.71024101,3,5.11177313,0.088527559,80.63552525,2,0.337432396,0
272,99.01489426,1.014310786,94.19113385,8,7.515290476,0.011764624,93.03707936,9,0.386099046,0
399,88.17399125,2.900021517,97.5687398,16,4.130029483,0.014351571,89.91318493,4,0.192041582,1
744,89.33366312,4.360978502,83.19933282,2,2.16464981,0.011777942,98.75790986,7,0.421507513,1
425,81.0541958,3.815375994,69.49875629,12,3.712022783,0.009102909,98.04277729,0,0.291948424,1
509,80.75132459,1.470240784,75.94515847,11,3.479400614,0.035328529,99.76092349,0,0.34412079,1
217,94.34362894,2.296846652,90.33222854,15,2.272395052,0.068395841,97.23868449,2,0.136861367,1
935,90.76189328,2.785523943,86.0353394,3,4.570523328,0.035469261,90.93784268,8,0.182012633,1
886,90.17411968,4.145926323,67.11193354,17,5.796148268,0.072030033,94.29801031,8,0.409343153,1
823,84.86249061,4.276047214,62.04958165,22,7.886629576,0.082028313,99.29354473,0,0.189563376,1
324,94.89501463,4.593732404,87.31846374,2,4.605290604,0.066621474,91.56233456,3,0.137011931,1
631,83.36473158,2.791603627,70.04316096,16,3.556322125,0.046510473,96.79958374,7,0.338881313,1
212,83.79869487,3.624236359,79.98680975,0,3.844958154,0.029551744,98.84419752,1,0.319174606,1
239,89.21424343,1.003101671,89.8698709,18,9.129416633,0.012440336,91.41075382,3,0.343157572,1
658,85.72559724,3.04380032,82.50667123,21,3.637763251,0.049365183,83.18308492,6,0.347322199,1
100,84.94925962,1.619113143,63.33210332,3,9.03392534,0.071959895,83.11126786,6,0.300078938,1
189,92.90475289,2.442725983,67.42320947,16,5.576791964,0.054824321,82.30634348,4,0.297509568,1
753,93.0194349,3.353227287,68.77312736,6,9.475203459,0.072148192,89.52646361,6,0.469666226,1
419,96.4903414,1.65643672,70.31457015,1,5.26473709,0.033521967,89.60283157,5,0.31355269,1
649,88.35417134,0.73483276,82.61613568,11,3.42146347,0.006679606,92.34742377,1,0.346920081,1
904,81.46170182,0.546052354,80.15863119,4,6.392239434,0.077109793,89.65745628,8,0.206787757,1
993,85.4733277,0.59971791,68.12640153,15,6.701652823,0.021972411,99.46110031,4,0.44843728,1
238,99.60010926,0.537573819,62.70219374,7,7.083914426,0.061628506,85.82621641,1,0.109747237,1
610,91.9251715,0.996597755,66.85728818,22,5.291973748,0.080429274,97.47633251,5,0.322890705,1
967,94.1947417,1.577699216,99.3752525,7,2.388810726,0.013911,82.00660855,9,0.253540118,1
944,80.14715659,1.495496814,78.74187799,12,7.013759384,0.059849471,92.03835356,4,0.341561678,1
358,90.36411464,4.940584674,94.69382019,13,9.464241234,0.068937436,92.96650435,1,0.24406882,1
772,80.75057315,1.877027473,93.95009867,10,9.660469028,0.074653087,95.44460253,9,0.387075165,0
789,91.38460424,1.073393525,80.4607823,5,6.775082943,0.014766661,90.06044426,9,0.108132577,0
109,98.41541699,2.955031449,88.26750834,15,2.159096144,0.082511616,83.94452574,6,0.262355776,1
360,99.36838261,4.360808549,67.71008042,22,2.848307847,0.009414857,87.37995225,9,0.43250544,1
749,90.81105351,3.551271696,87.5358682,21,8.671924206,0.051958347,85.44323033,1,0.200080287,1
271,89.16409611,1.832369401,70.89538317,14,8.637955501,0.04434127,88.38211031,6,0.121100351,1
997,98.90034188,3.027272719,93.28248387,15,9.568124842,0.022176607,90.59936615,5,0.29860963,1
112,93.47219664,3.716851884,63.34896532,12,6.510195383,0.030193074,92.50140583,3,0.490613384,1
267,81.29798559,3.776470216,90.92554692,11,8.910530356,0.016443578,96.9024389,3,0.125663425,1
741,89.31451155,3.499423049,63.99747626,17,8.599095405,0.042572619,98.20020642,5,0.128022597,1
695,84.80490037,4.418646911,95.24756948,17,6.71536645,0.003551093,89.2516257,8,0.338046626,1
420,89.39608643,4.415474563,72.16818073,13,8.269100427,0.088891528,81.77342875,9,0.200027085,1
418,89.10931144,3.105214517,86.17573459,1,3.005684356,0.016348734,95.94130379,5,0.264092493,1
712,91.64289606,2.434353661,79.50009114,21,7.113622055,0.088601776,89.5431545,5,0.432202861,1
428,87.13540981,3.38706633,74.65212581,1,9.627607651,0.08635774,90.92893203,0,0.179539474,1
884,83.28540899,4.181954006,85.81767333,2,3.295659988,0.045167721,91.9158828,4,0.387719975,1
876,90.07438869,0.525434472,97.90091922,23,7.952341454,0.049772571,93.35735517,0,0.301794205,1
649,96.60405769,4.963986541,61.65078989,7,4.566286379,0.030191354,97.8020172,8,0.461983077,1
518,93.28024456,1.323021975,96.75411424,10,8.53683139,0.09968746,99.0429239,9,0.4891848,0
705,86.76735732,2.616120435,84.3632662,11,7.57768747,0.067077219,98.80338638,3,0.293984314,1
194,98.71046046,4.424133807,92.29257203,3,9.409394061,0.095180829,96.18927305,1,0.333858824,1
916,98.24415142,1.512681796,75.35499814,8,7.695483358,0.041479684,97.78484507,8,0.398337016,1
680,84.18696799,2.645578508,78.87371899,23,5.28248476,0.088301658,80.99309538,5,0.227469657,1
417,80.7883517,1.096619811,94.75403007,16,2.087140276,0.044823463,96.98225333,9,0.19069614,1
335,94.82617417,2.277843464,76.59391879,23,8.343335174,0.086682887,81.44530474,2,0.485874069,1
433,96.55220523,1.297109547,81.38638267,15,5.267719733,0.013092656,94.92387815,1,0.273046156,1
984,99.35729132,2.136324869,60.80779692,16,7.365072759,0.063685443,83.38727243,5,0.100636331,1
475,97.79672788,2.180588976,66.34392023,14,2.84053185,0.067870351,87.20220892,9,0.435087319,1
558,92.01069536,4.969268553,85.66746032,19,9.127749087,0.06561707,83.68367358,5,0.339865665,1
236,90.60104678,4.976658632,88.67907604,21,5.485262379,0.044702762,88.86923273,8,0.167423425,1
687,80.55682103,1.016538254,83.30403747,6,9.35753387,0.068391611,88.23494888,4,0.112055877,0
646,84.93312894,3.766859507,65.73240145,9,7.65613947,0.02394631,80.96125688,8,0.216592972,1
612,89.19229503,0.732854659,77.81621714,3,2.971698097,0.059584859,96.6099589,4,0.471154838,0
395,92.570078,0.635864069,74.20379065,23,6.633572907,0.055423492,97.08372992,1,0.473396468,1
419,91.14503667,0.974002524,79.82645376,23,9.279475584,0.031833952,95.75014488,0,0.224401395,1
671,94.85271979,4.844685457,94.81316138,13,8.399764479,0.077886381,96.95213206,8,0.434372397,1
931,85.59533862,4.733885966,91.03445755,13,5.343843261,0.008087207,95.01758071,9,0.276738129,1
448,91.29905215,1.372675191,63.35958006,13,9.640515178,0.017143966,98.74968891,6,0.3617379,1
939,81.76284487,1.22752551,95.61236791,13,4.148609446,0.047115004,91.527845,2,0.23377755,1
878,88.27331047,1.582407889,78.87068605,21,5.000861627,0.08917367,91.65285093,5,0.306389039,1
972,95.00321666,2.819961473,89.7544858,19,7.997713386,0.057515955,97.19819817,9,0.217511779,1
328,93.86801707,3.063670844,65.60156925,17,3.863236458,0.084206685,86.98831093,3,0.124445745,1
369,99.81285474,1.497170437,86.82878103,14,6.12299576,0.051756972,81.00164708,8,0.155751274,1
927,85.55782252,3.904802546,69.4530407,22,7.830313521,0.078545597,94.99710791,1,0.216269798,1
897,89.96378598,1.892989262,77.53523589,18,7.151742129,0.032579739,85.09178359,3,0.490501514,1
390,86.59060828,4.649590965,60.6745148,12,3.242959313,0.081514232,89.48471624,0,0.48626886,1
824,88.81206228,3.455252179,66.06442552,11,7.037282529,0.040168607,84.80879671,6,0.431065337,1
264,97.1390026,2.463580374,63.68321972,18,6.58168423,0.055883116,96.54181704,3,0.19300242,1
104,93.6841815,4.054604008,69.58976692,18,6.4627586,0.017588149,99.1658593,4,0.276640856,1
950,97.64882383,4.180615817,64.0007236,19,8.608377492,0.092043302,81.10046207,0,0.275913135,1
478,84.07022217,1.807167225,87.67640106,1,3.47116818,0.070145912,84.66743263,1,0.254789298,0
177,97.46722236,2.028715447,61.16159609,20,8.012527896,0.085885482,83.79124248,3,0.117952122,1
509,81.19524548,4.711798192,84.70962002,2,8.087408142,0.020786291,93.46407025,1,0.31381095,1
673,97.77198561,1.241334673,65.62831323,9,7.781163517,0.006768436,88.573568,0,0.129124797,1
231,86.58147559,0.689676876,97.80645829,4,6.047746508,0.033720926,89.12523327,9,0.420767472,0
700,86.29175267,2.543248952,97.32376292,11,5.164309982,0.051668539,83.14158169,0,0.376522857,1
848,90.24177153,4.105444551,69.0201241,6,5.157417281,0.080236988,88.29469283,5,0.241094803,1
141,98.81380375,3.972506478,84.57685193,8,7.870469712,0.039772642,86.06456561,1,0.358854553,1
188,80.95562729,4.63788783,61.12021278,1,5.983173621,0.026995832,92.22381829,2,0.193214803,1
